t_us,ads_ch1,ads_ch2,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,dt0_us,dt1_us,dt2_us
939010847,6464533,6476852,14230,5505,5621,68,4294967045,4294967212,10195,7285,11232,45,450,4294967167,13426,4294963450,9266,549,504,12,4294966718,4294966718,4294966718
939016842,6465315,6477361,14298,5457,5566,6,4294967160,4294967194,10139,7259,11233,85,458,4294967119,13397,4294963480,9216,499,487,3,4294966720,4294966720,4294966720
939022842,6465583,6477498,14178,5416,5584,12,4294967154,4294967170,10170,7224,11246,123,448,4294967067,13350,4294963437,9221,405,553,7,4294966723,4294966723,4294966723
939028849,6464665,6477063,14185,5411,5548,4294967236,4294967199,4294967123,10144,7221,11258,189,422,4294967034,13365,4294963454,9173,290,534,4294967279,4294966717,4294966717,4294966717
939034849,6465191,6477312,14209,5328,5598,4294967229,4294967248,4294967032,10089,7245,11328,287,435,4294967005,13343,4294963360,9249,218,469,4294967245,4294966716,4294966716,4294966716
939040839,6465727,6477622,14170,5274,5531,4294967191,4294967295,4294966965,10126,7260,11240,330,412,4294967006,13320,4294963361,9224,234,394,4294967217,4294966722,4294966722,4294966722
939046857,6465023,6477040,14103,5274,5507,4294967168,103,4294966945,10128,7230,11223,383,380,4294966983,13392,4294963435,9109,259,310,4294967182,4294966713,4294966713,4294966713
939052851,6465140,6477019,14076,5270,5525,4294967168,114,4294966908,10150,7297,11244,386,369,4294966996,13386,4294963367,9087,301,254,4294967160,4294966715,4294966715,4294966715
939058863,6465641,6477376,14083,5324,5541,4294967179,134,4294966894,10130,7301,11311,403,376,4294966997,13425,4294963445,9029,320,166,4294967146,4294966707,4294966707,4294966707
939064858,6465641,6477465,14018,5276,5545,4294967230,140,4294966906,10134,7259,11369,458,354,4294966996,13496,4294963463,8912,398,54,4294967155,4294966710,4294966710,4294966710
939070848,6465491,6477690,14013,5375,5637,4294967248,157,4294966937,10171,7315,11332,515,372,4294967010,13521,4294963525,9049,532,4294967230,4294967153,4294966713,4294966713,4294966713
939076858,6466411,6478253,13979,5368,5642,4294967283,141,4294966993,10184,7352,11290,486,407,4294967029,13590,4294963530,9177,718,4294967121,4294967186,4294966711,4294966711,4294966711
939082855,6466905,6478630,14021,5361,5730,12,104,4294967012,10177,7348,11173,458,453,4294967037,13546,4294963465,9323,887,4294966949,4294967223,4294966717,4294966717,4294966717
939088849,6466240,6478359,14040,5373,5738,4294967278,35,4294967053,10193,7417,11161,388,553,4294967069,13608,4294963401,9421,1035,4294966765,4294967244,4294966717,4294966717,4294966717
939094853,6466761,6478891,14128,5351,5821,4294967239,4294967268,4294967056,10198,7399,11219,290,581,4294967058,13544,4294963290,9417,1096,4294966648,4294967266,4294966712,4294966712,4294966712
939102839,6466210,6477908,14091,5322,5905,4294967179,4294967168,4294967071,10261,7351,11261,198,615,4294967066,13501,4294963203,9331,1079,4294966554,4294967251,4294966721,4294966721,4294966721
939110861,6465749,6477923,14130,5282,5907,4294967071,4294967071,4294967093,10236,7332,11233,146,635,4294967062,13460,4294963208,9316,960,4294966568,4294967161,4294966707,4294966707,4294966707
939118842,6465870,6477503,14233,5262,5891,4294966977,4294966997,4294967043,10281,7339,11327,150,629,4294967073,13391,4294963209,9296,846,4294966537,4294967051,4294966723,4294966723,4294966723
939124835,6465876,6477912,14251,5230,5920,4294966938,4294966968,4294967024,10291,7328,11234,207,633,4294967086,13380,4294963271,9317,784,4294966506,4294966983,4294966724,4294966724,4294966724
939130849,6465423,6477473,14277,5242,5956,4294966894,4294966947,4294967050,10261,7293,11310,231,672,4294967128,13395,4294963318,9325,714,4294966432,4294966908,4294966718,4294966718,4294966718
939136839,6465607,6477381,14251,5227,5849,4294966915,4294966974,4294967035,10310,7303,11250,240,738,4294967167,13304,4294963232,9348,680,4294966378,4294966849,4294966725,4294966725,4294966725
939142851,6465568,6477294,14241,5259,5831,4294966924,4294967029,4294967041,10337,7283,11355,211,722,4294967241,13380,4294963294,9450,667,4294966256,4294966827,4294966714,4294966714,4294966714
939148841,6465059,6477286,14247,5342,5824,4294966938,4294967136,4294967011,10334,7325,11331,199,743,1,13396,4294963355,9300,623,4294966120,4294966757,4294966723,4294966723,4294966723
939154848,6465380,6477663,14211,5362,5821,4294966954,4294967240,4294967046,10324,7362,11359,227,728,37,13504,4294963382,9162,571,4294966046,4294966738,4294966719,4294966719,4294966719
939160832,6465946,6478063,14200,5388,5849,4294967003,38,4294967071,10381,7328,11364,274,733,88,13620,4294963399,9077,498,4294965985,4294966751,4294966725,4294966725,4294966725
939166857,6466054,6478558,14266,5390,5896,4294967035,106,4294967067,10384,7336,11431,314,740,110,13700,4294963391,9099,394,4294965930,4294966756,4294966713,4294966713,4294966713
939172849,6465693,6478124,14230,5398,5880,4294967020,122,4294967032,10372,7339,11461,383,733,114,13850,4294963512,8877,280,4294965841,4294966799,4294966717,4294966717,4294966717
939178845,6465678,6477822,14160,5346,5966,4294967024,131,4294967025,10320,7344,11365,416,743,93,14096,4294963512,8684,174,4294965767,4294966840,4294966718,4294966718,4294966718
939184846,6465192,6477554,14224,5347,5922,4294966997,126,4294966990,10326,7371,11430,405,794,104,14201,4294963553,8769,56,4294965591,4294966866,4294966719,4294966719,4294966719
939190860,6465303,6477325,14149,5360,5988,4294966964,145,4294966997,10288,7346,11432,422,784,85,14277,4294963525,8863,4294967217,4294965352,4294966832,4294966710,4294966710,4294966710
939196843,6466687,6478490,14189,5324,5820,4294966893,101,4294966995,10258,7381,11502,417,853,87,14278,4294963424,9036,4294967226,4294965174,4294966756,4294966723,4294966723,4294966723
939202848,6465663,6477272,14130,5300,5739,4294966962,175,4294967052,10233,7411,11464,382,971,159,14275,4294963485,9013,115,4294964975,4294966761,4294966716,4294966716,4294966716
939208834,6464491,6476452,14109,5413,5728,4294967050,192,4294967084,10105,7332,11475,404,1055,164,14222,4294963582,9194,299,4294964877,4294966633,4294966727,4294966727,4294966727
939214856,6464573,6476470,14078,5455,5739,4294967062,221,4294967124,10087,7382,11421,486,1107,154,14219,4294963538,9006,471,4294964752,4294966557,4294966710,4294966710,4294966710
939220834,6465225,6476629,14074,5500,5760,4294967084,234,4294967188,10021,7348,11409,550,1166,76,14229,4294963416,8937,598,4294964816,4294966427,4294966727,4294966727,4294966727
939226856,6464951,6476531,14037,5447,5748,4294967111,231,4294967205,10038,7389,11332,582,1209,16,14244,4294963463,8887,735,4294964929,4294966311,4294966710,4294966710,4294966710
939232846,6464588,6476305,14017,5497,5693,4294967098,217,4294967233,9990,7352,11293,480,1250,4294967255,14174,4294963505,8905,811,4294965064,4294966146,4294966721,4294966721,4294966721
939238832,6465254,6476663,14050,5533,5714,4294967171,194,4294967266,9979,7371,11256,520,1228,4294967189,14169,4294963694,8705,944,4294965214,4294966037,4294966726,4294966726,4294966726
939244834,6466002,6477152,14012,5500,5709,4294967135,192,4294967287,10032,7402,11182,379,1199,4294967105,14185,4294963821,8459,970,4294965425,4294966046,4294966727,4294966727,4294966727
939250848,6465793,6477323,14089,5464,5756,4294967154,164,4294967254,10029,7407,11185,231,1178,4294967024,14218,4294963967,7847,860,4294965756,4294965996,4294966717,4294966717,4294966717
939256848,6467870,6479190,14077,5460,5718,4294967085,147,4294967275,10067,7374,11321,196,1133,4294966978,14219,4294963940,7543,741,4294966165,4294966081,4294966718,4294966718,4294966718
939262846,6467002,6478188,14085,5492,5833,4294967143,145,4294967225,9970,7396,11547,180,1070,4294966916,14139,4294964144,7525,441,4294966570,4294966227,4294966716,4294966716,4294966716
939268846,6464259,6476007,14108,5392,5724,4294967078,88,4294967205,9935,7490,11576,250,1091,4294966941,14142,4294964240,7498,4294967101,4294966902,4294966353,4294966719,4294966719,4294966719
939274848,6464117,6476538,14152,5471,5749,4294967084,40,4294967194,9958,7675,11626,318,1138,4294966936,13981,4294964138,7913,4294966574,4294967039,4294966549,4294966719,4294966719,4294966719
939280838,6465154,6477169,14106,5512,5725,4294967063,16,4294967175,9836,7596,11567,332,1229,4294966972,14175,4294963634,8440,4294966426,4294967112,4294966390,4294966724,4294966724,4294966724
939286853,6466274,6478885,14193,5502,5713,4294967094,4294967256,4294967214,9806,7557,11565,290,1353,4294967029,14113,4294963327,9193,4294966842,4294966774,4294966052,4294966715,4294966715,4294966715
939294833,6469337,6481772,14212,5563,5656,4294967154,4294967275,4294967235,9801,7560,11363,396,1477,4294967045,13892,4294963344,9995,669,4294965827,4294965510,4294966728,4294966728,4294966728
939300845,6472079,6487463,14300,5592,5658,4294967199,4294967273,4294967249,9822,7503,11337,196,1599,4294967025,13973,4294963452,9898,1644,4294965338,4294965513,4294966719,4294966719,4294966719
939308854,6464997,6476906,14249,5544,5820,4294967205,23,4294967209,9905,7476,11257,118,1534,4294966934,13786,4294963712,8942,2088,4294965173,4294965478,4294966717,4294966717,4294966717
939314853,6464121,6474807,14229,5461,5835,4294967103,70,4294967169,9934,7534,11364,73,1502,4294966896,13891,4294963837,8251,1902,4294965347,4294965529,4294966715,4294966715,4294966715
939320857,6461392,6470585,14185,5450,5878,4294966980,117,4294967118,10011,7391,11367,76,1425,4294966847,14150,4294963864,7929,1687,4294965832,4294965528,4294966713,4294966713,4294966713
939326837,6460901,6472373,14248,5375,5911,4294966852,142,4294967045,10018,7370,11654,182,1349,4294966823,14065,4294963959,7933,1401,4294966022,4294965615,4294966723,4294966723,4294966723
939332857,6463617,6475071,14189,5449,5877,4294966655,181,4294967024,10090,7378,11709,289,1252,4294966765,14187,4294964067,8172,1185,4294966001,4294965672,4294966713,4294966713,4294966713
939338846,6466376,6477681,14145,5481,5897,4294966511,209,4294967039,10069,7441,11576,317,1088,4294966715,14214,4294964258,8074,1098,4294966005,4294965736,4294966715,4294966715,4294966715
939344850,6465615,6477497,14132,5460,5916,4294966412,213,4294967078,10019,7480,11727,0,990,4294966683,14334,4294964481,7760,1016,4294965939,4294965799,4294966715,4294966715,4294966715
939350855,6464062,6476291,14164,5470,5918,4294966464,152,4294967136,9980,7618,11875,181,951,4294966751,14383,4294964559,7592,984,4294965938,4294966044,4294966710,4294966710,4294966710
939356845,6464837,6477009,14170,5408,6014,4294966552,87,4294967191,9919,7879,11993,252,1037,4294966848,14274,4294964404,7910,997,4294965791,4294966107,4294966718,4294966718,4294966718
939362846,6465029,6477178,14097,5408,6124,4294966621,4294967254,4294967208,9788,7892,11924,246,1202,4294966987,14548,4294964000,8738,1487,4294965381,4294966017,4294966719,4294966719,4294966719
939370850,6464689,6477337,14075,5339,6130,4294966718,4294967129,4294967190,9694,8142,11775,135,1320,4294967087,14366,4294963904,9708,2348,4294964443,4294965378,4294966714,4294966714,4294966714
939378851,6466107,6477662,13984,5376,6190,4294966739,4294967058,4294967198,9883,8098,11561,4294966998,1389,4294967174,14602,4294963577,9441,3713,4294964053,4294965544,4294966715,4294966715,4294966715
939386865,6465763,6477887,13959,5404,6094,4294966678,4294967055,4294967200,9945,7881,11668,4294966755,1391,4294967245,14179,4294963757,9228,4461,4294963921,4294965301,4294966706,4294966706,4294966706
939394839,6466653,6478957,14147,5406,5886,4294966614,4294967052,4294967247,9916,7609,11773,4294966747,1354,4294967224,14234,4294963888,8742,4306,4294964177,4294965248,4294966725,4294966725,4294966725
939402867,6467608,6479603,14234,5399,5796,4294966569,4294966931,4294967269,9847,7400,11746,4294966720,1184,4294967145,14131,4294964064,8316,3631,4294964434,4294965124,4294966701,4294966701,4294966701
939410839,6468708,6481194,14327,5314,5783,4294966441,4294966877,4294967289,10022,7252,11632,4294966699,876,4294967005,14114,4294964232,7797,3183,4294964931,4294965388,4294966725,4294966725,4294966725
939418853,6469806,6481972,14414,5323,5822,4294966410,4294966894,4294967273,10015,7093,11715,4294966998,668,4294967006,13973,4294965084,7555,2009,4294964694,4294964747,4294966713,4294966713,4294966713
939426845,6468157,6481139,14292,5251,5779,4294966376,4294967061,4294967274,9975,7271,11698,4294967040,552,4294966900,14772,4294964746,7642,2131,4294965016,4294965519,4294966717,4294966717,4294966717
939434843,6467052,6479656,14203,5335,5855,4294966376,4294967261,4294967284,9854,7366,11680,4294967187,624,4294966952,14284,4294964823,8719,2658,4294964287,4294965563,4294966719,4294966719,4294966719
939442848,6467740,6480783,14024,5324,5851,4294966381,234,28,9694,7712,11628,4294967171,715,4294966991,14554,4294964309,9567,3830,4294963391,4294965421,4294966713,4294966713,4294966713
939448845,6467741,6481401,13890,5346,5943,4294966376,400,38,9621,7467,11702,4294966965,858,4294967055,14340,4294964142,9566,4684,4294962441,4294965290,4294966716,4294966716,4294966716
939454852,6467753,6480783,13822,5433,6041,4294966299,535,65,9592,7515,11707,4294967183,1001,4294967205,14585,4294964315,8996,5122,4294962563,4294965143,4294966715,4294966715,4294966715
939460831,6468000,6480861,13770,5442,6188,4294966221,520,128,9558,7459,11692,4294967268,1067,4294967206,13604,4294965549,7986,4228,4294962439,4294964304,4294966729,4294966729,4294966729
939466851,6467781,6481075,13753,5452,6185,4294966131,354,156,9358,7349,11815,37,1004,4294967094,14575,4294964392,7145,3442,4294963359,4294964566,4294966715,4294966715,4294966715
939472856,6469912,6483100,13886,5354,6294,4294966137,60,184,9677,7171,11789,4294967217,1046,4294967067,14536,4294964664,6636,4359,4294963930,4294964939,4294966713,4294966713,4294966713
939478853,6473338,6486391,14000,5171,6218,4294966164,4294967070,186,9699,7095,11764,109,1089,4294967090,14632,4294964957,6567,3758,4294964347,4294965063,4294966713,4294966713,4294966713
939484843,6469833,6483551,14063,5200,6050,4294966299,4294966847,217,9846,7287,11855,192,1120,4294967048,15052,4294965332,6523,3849,4294964690,4294965415,4294966718,4294966718,4294966718
939490842,6467465,6481606,14044,5141,5995,4294966381,4294966694,236,9902,7368,11919,212,1205,4294967110,15226,4294965440,6809,3767,4294964613,4294965734,4294966720,4294966720,4294966720
939496851,6471703,6485640,14105,5089,5897,4294966513,4294966716,282,9735,7480,11832,370,957,4294967205,15918,4294965043,7808,3949,4294963887,4294965586,4294966718,4294966718,4294966718
939502846,6470734,6484587,14026,5094,5800,4294966837,4294966847,366,9755,7750,11715,254,987,4294967241,15546,4294964679,9118,4831,4294963157,4294965677,4294966719,4294966719,4294966719
939508831,6467325,6481355,13972,5199,5850,4294967014,4294966934,410,9664,7784,11759,4294967263,912,4294967189,15656,4294964339,9451,5433,4294962016,4294965480,4294966726,4294966726,4294966726
939514849,6467529,6481464,13956,5135,5836,4294967257,4294967202,464,9655,7961,11717,4294966772,863,4294967232,15308,4294964355,9272,5420,4294962041,4294965608,4294966714,4294966714,4294966714
939520856,6468958,6482632,13941,5124,5852,61,46,398,9627,7546,11790,4294966688,679,4294967134,14954,4294964404,8428,5453,4294962497,4294965581,4294966711,4294966711,4294966711
939526845,6468955,6483135,14000,5116,6054,9,101,322,9652,7330,11892,4294966685,579,4294967117,14830,4294964774,7577,4942,4294963139,4294965577,4294966720,4294966720,4294966720
939532845,6468298,6482561,13983,5079,6263,4294967213,57,252,9744,7144,12008,4294966783,609,4294967106,14301,4294964809,6922,3852,4294963749,4294965670,4294966717,4294966717,4294966717
939538837,6469730,6483230,13995,5071,6290,4294967020,4294967162,135,9602,7251,11993,4294967028,581,4294967091,14489,4294965294,6368,3640,4294964123,4294965784,4294966720,4294966720,4294966720
939544860,6469877,6483431,13943,5123,6391,4294966829,4294966945,40,9625,7229,11815,4294966944,454,4294967018,14590,4294965621,6215,3329,4294964715,4294965994,4294966709,4294966709,4294966709
939550849,6470271,6483983,14053,5103,6197,4294966576,4294966776,8,9896,7201,11797,4294966993,443,4294966983,11479,4294966109,7298,3444,4294964607,4294965929,4294966713,4294966713,4294966713
939556830,6472196,6485437,14056,5188,6246,4294966602,4294966760,4294967291,9796,7177,11811,4294966948,499,4294967053,14442,4294966601,7287,226,4294963482,4294963502,4294966728,4294966728,4294966728
939564843,6472578,6485875,14150,5286,6040,4294966498,4294966971,67,9952,7455,11767,4294966975,371,4294967016,15064,4294965828,7530,3929,4294962342,4294966129,4294966718,4294966718,4294966718
939570845,6468956,6482560,14251,5428,5998,4294966645,4294967161,180,10030,7434,11758,4294967013,524,4294967052,16394,4294965856,7503,4988,4294962835,4294965940,4294966717,4294966717,4294966717
939578849,6466526,6479333,14395,5554,6007,4294966746,179,284,9903,7294,11924,4294967159,716,4294967188,14954,4294966311,8541,5092,4294961892,4294966583,4294966715,4294966715,4294966715
939584858,6467615,6480876,14553,5505,5902,4294966765,388,350,9663,7337,12063,4294967162,923,4294967176,14966,4294965940,7916,4537,4294961505,4294966288,4294966714,4294966714,4294966714
939590842,6467515,6480807,14615,5412,5898,4294966796,513,395,9493,7514,11998,4294967153,1042,4294967172,15201,4294965337,7287,4272,4294961722,4294965875,4294966723,4294966723,4294966723
939596843,6468395,6481114,14599,5505,5932,4294966804,527,363,9305,7531,12067,4294967071,1195,4294967219,15409,4294965619,6761,4524,4294962420,4294965774,4294966722,4294966722,4294966722
939602873,6467947,6480371,14544,5445,5968,4294966739,522,288,9306,7381,11950,4294967023,1253,4294967082,14227,4294965207,6886,4197,4294962816,4294965588,4294966700,4294966700,4294966700
939608847,6467597,6480480,14541,5281,5977,4294966683,466,231,9197,7582,11807,4294966864,1316,4294966966,14447,4294965586,6506,4440,4294962696,4294965204,4294966718,4294966718,4294966718
939614841,6467949,6480836,14410,5173,5992,4294966608,523,180,9382,7418,11754,4294966594,1305,4294966846,14410,4294965250,6197,4443,4294962577,4294965600,4294966720,4294966720,4294966720
939620847,6468762,6481392,14402,4945,5987,4294966535,582,93,9599,7151,11724,4294966521,1167,4294966739,14958,4294965911,5997,4476,4294963251,4294965728,4294966720,4294966720,4294966720
939626834,6468731,6481647,14136,4972,5929,4294966751,691,83,9667,7084,12084,4294966560,1092,4294966724,14056,4294966699,5999,4092,4294963618,4294965634,4294966727,4294966727,4294966727
939632861,6468767,6481598,13977,4959,6076,4294966788,773,81,9566,7168,12183,4294966978,841,4294966711,14769,4294966800,5887,3257,4294963970,4294965412,4294966708,4294966708,4294966708
939638864,6471727,6484267,13810,4929,6201,4294966778,875,93,9752,6917,12148,4294967180,547,4294966696,15274,4294966216,6485,3958,4294964208,4294966124,4294966705,4294966705,4294966705
939644832,6469775,6482387,13749,4785,6255,4294966770,896,154,9792,7055,12036,4294967171,381,4294966645,15178,4294966505,6949,4314,4294964072,4294966192,4294966728,4294966728,4294966728
939650856,6467804,6480538,13684,4918,6346,4294966855,789,217,9927,7131,11948,4294966914,229,4294966610,14961,4294966364,7117,3991,4294964174,4294966118,4294966712,4294966712,4294966712
939656839,6468413,6480757,13683,4782,6400,4294966772,700,253,9744,7000,11970,4294966891,199,4294966733,14873,4294966394,7003,4036,4294964066,4294966181,4294966720,4294966720,4294966720
939662850,6467211,6479668,13591,4897,6450,4294966806,544,279,9793,6903,12093,4294966896,156,4294966799,15114,4294966079,6301,3924,4294964340,4294966467,4294966716,4294966716,4294966716
939668868,6467089,6480065,13560,4846,6419,4294966761,392,289,9655,6868,12133,4294967004,193,4294966800,15229,4294966056,5872,3973,4294964984,4294966731,4294966703,4294966703,4294966703
939674845,6467617,6480391,13626,4816,6366,4294966839,211,286,9668,7074,12090,4294967104,294,4294966845,14984,4294966089,6197,4075,4294965361,4294966816,4294966716,4294966716,4294966716
939680846,6468250,6481029,13685,4937,6412,4294966821,35,271,9583,7084,11972,4294967166,496,4294966937,14993,4294966179,6582,3992,4294965136,4294966718,4294966719,4294966719,4294966719
939686848,6467592,6480501,13709,4924,6440,4294966792,4294967124,221,9562,7168,11913,4294967000,700,4294967042,14987,4294966158,6563,3967,4294965079,4294966870,4294966715,4294966715,4294966715
939694853,6468042,6480652,13817,4856,6335,4294966671,4294966953,193,9537,6864,11944,4294966979,775,4294966956,14883,4294966217,6226,3770,4294965746,17,4294966715,4294966715,4294966715
939700845,6468824,6481776,13914,4793,6161,4294966697,4294966936,155,9555,6948,11997,4294967110,805,4294967029,14842,4294966265,6015,3518,4294966307,379,4294966720,4294966720,4294966720
939706864,6467685,6480617,13995,4700,6220,4294966757,4294966858,128,9482,6955,11959,4294967199,743,4294967004,14780,4294966334,6244,3279,4294966514,694,4294966707,4294966707,4294966707
939712845,6467308,6480247,14030,4716,6187,4294966821,4294966754,88,9634,6971,11866,4294967253,711,4294967015,14622,4294966503,6074,2976,4294966625,974,4294966720,4294966720,4294966720
939718842,6467873,6480258,13963,4801,6257,4294966761,4294966615,15,9502,6996,11881,56,635,4294967086,14568,4294966670,5622,2714,4294966874,1248,4294966720,4294966720,4294966720
939724853,6467480,6479869,14021,4705,6209,4294966824,4294966529,17,9573,7052,12006,65,515,4294967120,14556,4294966727,5376,2521,4294967071,1450,4294966717,4294966717,4294966717
939730840,6467346,6480171,14024,4814,6189,4294966879,4294966397,4294967235,9525,7120,12120,134,424,4294967159,14596,4294966807,5690,2443,4294966955,1644,4294966722,4294966722,4294966722
939736850,6468001,6480513,14177,4877,6138,4294967028,4294966398,4294967267,9639,7175,12108,254,389,4294967241,14730,4294966702,6384,2467,4294966421,1752,4294966712,4294966712,4294966712
939742833,6468050,6480641,14160,4937,6076,4294967096,4294966468,4294967258,9564,7276,12130,392,400,51,14695,4294966666,6993,2525,4294965849,1824,4294966728,4294966728,4294966728
939748843,6467337,6480028,14250,5029,6020,4294967133,4294966597,4294967248,9635,7369,12141,281,347,10,14660,4294966573,7228,2305,4294965602,1920,4294966718,4294966718,4294966718
939754839,6466880,6479463,14261,5046,6009,4294967163,4294966758,4294967286,9684,7515,12159,4294967282,328,70,14503,4294966452,7057,2287,4294965728,1962,4294966725,4294966725,4294966725
939760856,6466927,6479143,14261,5041,5976,4294967151,4294966939,75,9816,7106,12031,195,215,4,14278,4294966528,6704,1835,4294966228,1883,4294966715,4294966715,4294966715
939766840,6467104,6479819,14197,5048,6076,4294967125,4294967137,94,9754,7002,11995,191,257,39,14260,4294966462,6023,1056,4294967020,1897,4294966723,4294966723,4294966723
939772851,6466624,6479130,14132,4849,6216,4294966980,4294967253,66,9836,6837,12060,322,105,4294967285,14379,4294966494,5022,394,832,1825,4294966714,4294966714,4294966714
939778852,6467520,6479452,14003,4757,6442,4294966869,32,4294967257,9796,6795,12114,457,53,4294967295,14495,4294966360,4578,4294967186,1907,1784,4294966713,4294966713,4294966713
939784838,6467109,6479443,13907,4757,6474,4294966765,55,4294967168,9691,6920,12041,561,22,4294967292,14925,4294966168,4936,4294967071,2524,1744,4294966725,4294966725,4294966725
939790831,6466402,6478832,13856,4494,6580,4294966660,4294967266,4294967015,9785,6786,11949,438,4294967162,4294967247,14790,4294966136,5966,4294967068,2694,1715,4294966729,4294966729,4294966729
939798841,6467733,6479783,13706,4498,6574,4294966531,4294967123,4294966880,9969,6731,11818,623,4294967099,169,14691,4294966504,6919,4294966937,2905,1880,4294966723,4294966723,4294966723
939804861,6466433,6479114,13724,4467,6478,4294966555,4294967042,4294966818,9901,6840,11956,694,4294967136,321,14554,4294966795,6915,4294966131,2961,2291,4294966709,4294966709,4294966709
939810840,6464397,6476760,13670,4628,6386,4294966532,4294966961,4294966749,9855,6892,11972,662,4294967053,414,14684,4294966814,5914,4294965499,3230,2566,4294966718,4294966718,4294966718
939816844,6464326,6476722,13800,4598,6272,4294966585,4294966870,4294966750,9735,7107,11999,620,4294966938,535,14723,4294966734,4921,4294965558,3783,2855,4294966721,4294966721,4294966721
939822843,6464178,6476375,13774,4541,6250,4294966612,4294966785,4294966712,9844,7208,12030,585,4294967062,752,15026,4294966823,4378,4294966117,4148,3014,4294966718,4294966718,4294966718
939828855,6463952,6476695,13929,4622,6259,4294966714,4294966668,4294966713,9570,7268,12037,697,4294967177,962,15107,4294966883,4269,4294966460,4187,3416,4294966714,4294966714,4294966714
939834854,6464221,6476903,13935,4694,6205,4294966865,4294966619,4294966673,9472,7511,12087,674,4294967238,1112,15324,4294966806,4896,4294966372,3807,3555,4294966714,4294966714,4294966714
939840859,6464515,6476668,13940,4817,6188,4294966952,4294966620,4294966764,9339,7743,12017,601,77,1238,15434,4294966383,6119,4294966204,3152,3589,4294966708,4294966708,4294966708
939846849,6463590,6475839,14004,4805,6064,4294967068,4294966634,4294966761,9184,7691,11872,321,262,1236,15628,4294965935,6836,4294966413,2462,3453,4294966714,4294966714,4294966714
939852861,6464002,6476137,14015,4860,6142,4294967139,4294966694,4294966788,9110,7653,11741,244,287,1290,15936,4294965624,6511,4294966909,2380,3520,4294966710,4294966710,4294966710
939858835,6464670,6476428,14036,4934,6115,4294967095,4294966676,4294966775,9090,7448,11747,172,348,1275,16120,4294966290,6334,4294967017,3032,3859,4294966726,4294966726,4294966726
939864837,6464405,6476198,14044,4890,6142,4294967045,4294966711,4294966831,9068,7318,11826,277,256,1223,16104,4294966447,5865,4294967043,3856,4176,4294966726,4294966726,4294966726
939870848,6463595,6476048,14055,4984,6192,4294967014,4294966692,4294966826,9137,7329,11920,376,4294967271,1167,15401,4294966344,5947,4294966486,4360,4081,4294966714,4294966714,4294966714
939876857,6464446,6476364,14093,4984,6241,4294967053,4294966779,4294966855,9342,7234,11924,552,4294967145,1080,16087,4294966330,5869,4294965954,4293,3567,4294966714,4294966714,4294966714
939882839,6464636,6476331,14073,4941,6241,4294967041,4294966862,4294966899,9468,7252,11958,714,4294967001,959,15546,4294965774,6419,4294966268,4014,3787,4294966724,4294966724,4294966724
939888845,6464001,6475627,14059,5021,6217,4294967119,4294966934,4294966917,9619,7225,12009,798,4294966843,887,15875,4294965765,6401,4294966612,3555,3682,4294966721,4294966721,4294966721
939894849,6464447,6475888,14137,4993,6239,4294967103,4294966976,4294966924,9796,7260,11862,853,4294966643,831,15598,4294965934,6826,4294967132,3226,3953,4294966719,4294966719,4294966719
939900850,6464601,6475733,14160,5041,6174,4294967216,4294967011,4294966968,9915,7222,11896,807,4294966547,799,15162,4294965915,6925,4294966344,2867,3539,4294966715,4294966715,4294966715
939906855,6464233,6475568,14219,5024,6060,4294967234,4294967090,4294967025,9845,7300,11967,764,4294966380,683,15480,4294965726,6744,4294966184,2584,2982,4294966713,4294966713,4294966713
939912847,6464327,6475660,14244,5042,6053,4294967292,4294967125,4294967039,10002,7302,11869,638,4294966330,702,15911,4294965350,6820,4294966162,2375,2726,4294966721,4294966721,4294966721
939918844,6464803,6475708,14230,4969,6117,25,4294967115,4294967019,10092,7357,11691,686,4294966382,715,16001,4294965074,7384,4294966616,2566,2794,4294966718,4294966718,4294966718
939924843,6463777,6474940,14313,4974,6087,55,4294967141,4294966945,10128,7351,11760,757,4294966636,854,16086,4294964683,6910,286,2885,2555,4294966717,4294966717,4294966717
939930862,6462792,6475086,14253,4973,6028,38,4294967138,4294966897,10053,7305,11864,806,4294966705,862,15401,4294965510,6651,271,3208,2744,4294966707,4294966707,4294966707
939936836,6463799,6475663,14286,5050,6044,52,4294967095,4294966861,10139,7363,12005,710,4294966740,868,15252,4294965558,5624,4294966691,3146,2009,4294966725,4294966725,4294966725
939942845,6464615,6476304,14293,5003,6160,4294967290,4294967036,4294966840,10150,7380,12095,688,4294966780,897,15401,4294965503,6131,4294966295,2961,1704,4294966719,4294966719,4294966719
939948842,6465639,6477632,14326,5050,6132,50,4294966976,4294966848,10059,7516,12045,731,4294966867,966,15534,4294965098,6794,4294966523,2664,1258,4294966719,4294966719,4294966719
939954845,6468611,6480756,14300,5047,6170,117,4294966887,4294966872,10113,7574,11890,797,4294967063,986,15808,4294965245,7260,4294967277,2534,1077,4294966721,4294966721,4294966721
939960848,6469524,6484129,14291,5094,6108,176,4294966859,4294966946,10021,7577,11803,763,4294967156,993,15598,4294965228,7234,185,2767,1084,4294966715,4294966715,4294966715
939966847,6464927,6478255,14230,5197,6184,254,4294966799,4294967028,10052,7486,11735,702,4294967170,980,15763,4294965525,6722,66,3111,909,4294966716,4294966716,4294966716
